airportID,airportName,city,country,IATA,ICAO,latitude,longitude,altitude,timezone,dst
3576,Miami Intl,Miami,United States,MIA,KMIA,25.79325,-80.290556,8,-5,A
3577,Seattle Tacoma Intl,Seattle,United States,SEA,KSEA,47.449,-122.309306,433,-8,A
3578,Lovell Fld,Chattanooga,United States,CHA,KCHA,35.035278,-85.203808,683,-5,A
3580,Jackson Evers Intl,Jackson,United States,JAN,KJAN,32.311167,-90.075889,346,-6,A
3582,Long Beach,Long Beach,United States,LGB,KLGB,33.817722,-118.151611,60,-8,A
3584,Williamsport Rgnl,Williamsport,United States,IPT,KIPT,41.241836,-76.921094,529,-5,A
3585,Indianapolis Intl,Indianapolis,United States,IND,KIND,39.717331,-86.294383,797,-5,A
3589,Westchester Co,White Plains,United States,HPN,KHPN,41.066959,-73.707575,439,-5,A
3591,Jonesboro Muni,Jonesboro,United States,JBR,KJBR,35.831708,-90.646417,262,-6,A
3596,Yuma Mcas Yuma Intl,Yuma,United States,YUM,KYUM,32.656578,-114.60598,216,-7,N
3597,Cavern City Air Terminal,Carlsbad,United States,CNM,KCNM,32.337472,-104.263278,3295,-7,A
3598,Duluth Intl,Duluth,United States,DLH,KDLH,46.842091,-92.193649,1428,-6,A
3599,Bethel,Bethel,United States,BET,PABE,60.779778,-161.838,121,-9,A
3602,Lihue,Lihue,United States,LIH,PHLI,21.975983,-159.338958,153,-10,N
3604,Havre City Co,Havre,United States,HVR,KHVR,48.542983,-109.762342,2590,-7,A
3608,Richmond Intl,Richmond,United States,RIC,KRIC,37.505167,-77.319667,167,-5,A
3609,Shreveport Rgnl,Shreveport,United States,SHV,KSHV,32.446629,-93.8256,258,-6,A
3610,Merle K Mudhole Smith,Cordova,United States,CDV,PACV,60.491778,-145.477556,48,-9,A
3611,Norfolk Intl,Norfolk,United States,ORF,KORF,36.894611,-76.201222,26,-5,A
3613,Savannah Hilton Head Intl,Savannah,United States,SAV,KSAV,32.127583,-81.202139,51,-5,A
3615,Nome,Nome,United States,OME,PAOM,64.512203,-165.445247,37,-9,A
3616,Scappoose Industrial Airpark,San Luis,United States,SPB,KSPB,45.771028,-122.861833,58,-8,A
3617,St Petersburg Clearwater Intl,St. Petersburg,United States,PIE,KPIE,27.910167,-82.687389,10,-5,A
3620,Deadhorse,Deadhorse,United States,SCC,PASC,70.19475,-148.465167,64,-9,A
3621,San Antonio Intl,San Antonio,United States,SAT,KSAT,29.533694,-98.469778,809,-6,A
3622,Greater Rochester Intl,Rochester,United States,ROC,KROC,43.118866,-77.672389,559,-5,A
3626,Raleigh Durham Intl,Raleigh-durham,United States,RDU,KRDU,35.877639,-78.787472,435,-5,A
3627,James M Cox Dayton Intl,Dayton,United States,DAY,KDAY,39.902375,-84.219375,1009,-5,A
3628,Kenai Muni,Kenai,United States,ENA,PAEN,60.573111,-151.245,99,-9,A
3630,Niagara Falls Intl,Niagara Falls,United States,IAG,KIAG,43.107333,-78.946194,589,-5,A
3633,Newport News Williamsburg Intl,Newport News,United States,PHF,KPHF,37.131894,-76.492989,43,-5,A
3636,Tucson Intl,Tucson,United States,TUS,KTUS,32.116083,-110.941028,2643,-7,N
3641,Theodore Francis Green State,Providence,United States,PVD,KPVD,41.732581,-71.420383,55,-5,A
3642,Salisbury Ocean City Wicomico Rgnl,Salisbury,United States,SBY,KSBY,38.340525,-75.510289,52,-5,A
3644,Bob Hope,Burbank,United States,BUR,KBUR,34.200667,-118.358667,778,-8,A
3645,Detroit Metro Wayne Co,Detroit,United States,DTW,KDTW,42.212444,-83.353389,645,-5,A
3646,Tampa Intl,Tampa,United States,TPA,KTPA,27.975472,-82.53325,26,-5,A
3650,Chisholm Hibbing,Hibbing,United States,HIB,KHIB,47.3866,-92.838994,1353,-6,A
3652,Midland Intl,Midland,United States,MAF,KMAF,31.942528,-102.201914,2871,-6,A
3653,Austin Straubel Intl,Green Bay,United States,GRB,KGRB,44.485072,-88.129589,695,-6,A
3658,Augusta Rgnl At Bush Fld,Bush Field,United States,AGS,KAGS,33.369944,-81.9645,144,-5,A
3659,Sloulin Fld Intl,Williston,United States,ISN,KISN,48.177939,-103.642347,1982,-7,A
3660,Adams Fld,Little Rock,United States,LIT,KLIT,34.729444,-92.224306,262,-6,A
3661,Stewart Intl,Newburgh,United States,SWF,KSWF,41.504094,-74.104839,491,-5,A
3664,Homer,Homer,United States,HOM,PAHO,59.645556,-151.476583,84,-9,A
3665,Waynesville Rgnl Arpt At Forney Fld,Fort Leonardwood,United States,TBN,KTBN,37.741631,-92.140736,1159,-6,A
3670,Dallas Fort Worth Intl,Dallas-Fort Worth,United States,DFW,KDFW,32.896828,-97.037997,607,-6,A
3671,Melbourne Intl,Melbourne,United States,MLB,KMLB,28.102753,-80.645258,33,-5,A
3673,Austin Bergstrom Intl,Austin,United States,AUS,KAUS,30.194528,-97.669889,542,-6,A
3676,Mc Ghee Tyson,Knoxville,United States,TYS,KTYS,35.810972,-83.994028,981,-5,A
3678,Lambert St Louis Intl,St. Louis,United States,STL,KSTL,38.748697,-90.370028,618,-6,A
3680,Sheppard Afb Wichita Falls Muni,Wichita Falls,United States,SPS,KSPS,33.988797,-98.491894,1019,-6,A
3681,Cincinnati Muni Lunken Fld,Cincinnati,United States,LUK,KLUK,39.103333,-84.418611,483,-5,A
3682,Hartsfield Jackson Atlanta Intl,Atlanta,United States,ATL,KATL,33.636719,-84.428067,1026,-5,A
3685,Gerald R Ford Intl,Grand Rapids,United States,GRR,KGRR,42.880833,-85.522806,794,-5,A
3687,Fresno Yosemite Intl,Fresno,United States,FAT,KFAT,36.776194,-119.71814,336,-8,A
3689,Imperial Co,Imperial,United States,IPL,KIPL,32.834219,-115.578744,-54,-8,A
3690,Nashville Intl,Nashville,United States,BNA,KBNA,36.124472,-86.678194,599,-6,A
3691,Laredo Intl,Laredo,United States,LRD,KLRD,27.54375,-99.461556,508,-6,A
3693,Ralph Wien Mem,Kotzebue,United States,OTZ,PAOT,66.884678,-162.59855,11,-9,A
3694,Altoona Blair Co,Altoona,United States,AOO,KAOO,40.296372,-78.320022,1504,-5,A
3696,South Arkansas Rgnl At Goodwin Fld,El Dorado,United States,ELD,KELD,33.220972,-92.813278,277,-6,A
3697,La Guardia,New York,United States,LGA,KLGA,40.777245,-73.872608,22,-5,A
3698,Tallahassee Rgnl,Tallahassee,United States,TLH,KTLH,30.396528,-84.350333,81,-5,A
3700,Waco Rgnl,Waco,United States,ACT,KACT,31.611289,-97.230519,516,-6,A
3701,Augusta State,Augusta,United States,AUG,KAUG,44.320647,-69.797317,352,-5,A
3704,Mc Kellar Sipes Rgnl,Jackson,United States,MKL,KMKL,35.599889,-88.915611,434,-6,A
3705,Molokai,Molokai,United States,MKK,PHMK,21.152886,-157.096256,454,-10,N
3708,San Angelo Rgnl Mathis Fld,San Angelo,United States,SJT,KSJT,31.35775,-100.496306,1919,-6,A
3710,Chico Muni,Chico,United States,CIC,KCIC,39.795383,-121.858422,238,-8,A
3711,Burlington Intl,Burlington,United States,BTV,KBTV,44.471861,-73.153278,335,-5,A
3712,Jacksonville Intl,Jacksonville,United States,JAX,KJAX,30.494056,-81.687861,30,-5,A
3713,Durango La Plata Co,Durango,United States,DRO,KDRO,37.151516,-107.75377,6685,-7,A
3714,Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A
3715,Easterwood Fld,College Station,United States,CLL,KCLL,30.588583,-96.363833,321,-6,A
3717,General Mitchell Intl,Milwaukee,United States,MKE,KMKE,42.947222,-87.896583,723,-6,A
3718,Abilene Rgnl,Abilene,United States,ABI,KABI,32.411319,-99.681897,1791,-6,A
3719,Columbia Rgnl,Columbia,United States,COU,KCOU,38.818094,-92.219631,889,-6,A
3720,Portland Intl,Portland,United States,PDX,KPDX,45.588722,-122.5975,30,-8,A
3722,Palm Beach Intl,West Palm Beach,United States,PBI,KPBI,26.683161,-80.095589,19,-5,A
3724,Ogdensburg Intl,Ogdensburg,United States,OGS,KOGS,44.681854,-75.4655,297,-5,A
3726,Boeing Fld King Co Intl,Seattle,United States,BFI,KBFI,47.53,-122.301947,21,-8,A
3728,Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N
3729,Des Moines Intl,Des Moines,United States,DSM,KDSM,41.533972,-93.663083,958,-6,A
3730,Craven Co Rgnl,New Bern,United States,EWN,KEWN,35.072972,-77.042944,18,-5,A
3731,San Diego Intl,San Diego,United States,SAN,KSAN,32.733556,-117.189667,17,-8,A
3732,Monroe Rgnl,Monroe,United States,MLU,KMLU,32.510864,-92.037689,79,-6,A
3734,Ontario Intl,Ontario,United States,ONT,KONT,34.056,-117.601194,944,-8,A
3736,Roswell Intl Air Center,Roswell,United States,ROW,KROW,33.301556,-104.530556,3671,-7,A
3738,Brownsville South Padre Island Intl,Brownsville,United States,BRO,KBRO,25.906833,-97.425861,22,-6,A
3739,Dothan Rgnl,Dothan,United States,DHN,KDHN,31.321339,-85.449628,401,-6,A
3743,Four Corners Rgnl,Farmington,United States,FMN,KFMN,36.74125,-108.229944,5506,-7,A
3744,Corpus Christi Intl,Corpus Christi,United States,CRP,KCRP,27.770361,-97.501222,44,-6,A
3745,Syracuse Hancock Intl,Syracuse,United States,SYR,KSYR,43.111187,-76.106311,421,-5,A
3747,Chicago Midway Intl,Chicago,United States,MDW,KMDW,41.785972,-87.752417,620,-6,A
3748,Norman Y Mineta San Jose Intl,San Jose,United States,SJC,KSJC,37.3626,-121.929022,62,-8,A
3749,Lea Co Rgnl,Hobbs,United States,HOB,KHOB,32.687528,-103.217028,3661,-7,A
3751,Denver Intl,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A
3752,Philadelphia Intl,Philadelphia,United States,PHL,KPHL,39.871944,-75.241139,36,-5,A
3753,Sioux Gateway Col Bud Day Fld,Sioux City,United States,SUX,KSUX,42.402603,-96.384367,1098,-6,A
3754,Middle Georgia Rgnl,Macon,United States,MCN,KMCN,32.69285,-83.649211,354,-5,A
3759,Port Columbus Intl,Columbus,United States,CMH,KCMH,39.997972,-82.891889,815,-5,A
3764,Edward G Pitka Sr,Galena,United States,GAL,PAGA,64.736178,-156.937417,152,-9,A
3770,Texarkana Rgnl Webb Fld,Texarkana,United States,TXK,KTXK,33.453722,-93.991028,390,-6,A
3771,Plattsburgh Intl,Plattsburgh,United States,PBG,KPBG,44.650944,-73.468139,234,-5,A
3774,Ted Stevens Anchorage Intl,Anchorage,United States,ANC,PANC,61.174361,-149.996361,152,-9,A
3775,Robert Gray Aaf,Killeen,United States,GRK,KGRK,31.06725,-97.828917,1015,-6,A
3777,Bellingham Intl,Bellingham,United States,BLI,KBLI,48.792694,-122.537528,170,-8,A
3782,Mobile Rgnl,Mobile,United States,MOB,KMOB,30.691231,-88.242814,219,-6,A
3784,Santa Fe Muni,Santa Fe,United States,SAF,KSAF,35.617108,-106.089422,6348,-7,A
3792,Del Rio Intl,Del Rio,United States,DRT,KDRT,29.374208,-100.927158,1002,-6,A
3793,Southwest Florida Intl,Fort Myers,United States,RSW,KRSW,26.536167,-81.755167,30,-5,A
3794,King Salmon,King Salmon,United States,AKN,PAKN,58.676778,-156.649278,68,-9,A
3796,Kapalua,Lahania-kapalua,United States,JHM,PHJH,20.962936,-156.673031,256,-10,N
3797,John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A
3804,Cheyenne Rgnl Jerry Olson Fld,Cheyenne,United States,CYS,KCYS,41.155722,-104.811839,6156,-7,A
3805,Stockton Metropolitan,Stockton,United States,SCK,KSCK,37.894167,-121.238306,33,-8,A
3806,Charleston Afb Intl,Charleston,United States,CHS,KCHS,32.898647,-80.040528,45,-5,A
3807,Reno Tahoe Intl,Reno,United States,RNO,KRNO,39.499108,-119.768108,4415,-8,A
3808,Ketchikan Intl,Ketchikan,United States,KTN,PAKT,55.355556,-131.71375,88,-9,A
3811,Birmingham Intl,Birmingham,United States,BHM,KBHM,33.562942,-86.75355,644,-6,A
3816,Modesto City Co Harry Sham,Modesto,United States,MOD,KMOD,37.625817,-120.954422,97,-8,A
3817,Sacramento Intl,Sacramento,United States,SMF,KSMF,38.695417,-121.590778,27,-8,A
3819,City Of Colorado Springs Muni,Colorado Springs,United States,COS,KCOS,38.805805,-104.700778,6187,-7,A
3820,Buffalo Niagara Intl,Buffalo,United States,BUF,KBUF,42.940525,-78.732167,724,-5,A
3824,Cedar City Rgnl,Cedar City,United States,CDC,KCDC,37.700967,-113.098847,5622,-7,A
3825,Bradley Intl,Windsor Locks,United States,BDL,KBDL,41.938889,-72.683222,173,-5,A
3826,Mc Allen Miller Intl,Mcallen,United States,MFE,KMFE,26.175833,-98.238611,107,-6,A
3829,Lubbock Preston Smith Intl,Lubbock,United States,LBB,KLBB,33.663639,-101.822778,3282,-6,A
3830,Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A
3832,Fairbanks Intl,Fairbanks,United States,FAI,PAFA,64.815114,-147.856267,434,-9,A
3838,Watertown Intl,Watertown,United States,ART,KART,43.991922,-76.021739,325,-5,A
3839,Palm Springs Intl,Palm Springs,United States,PSP,KPSP,33.829667,-116.506694,477,-8,A
3840,Rick Husband Amarillo Intl,Amarillo,United States,AMA,KAMA,35.219369,-101.705931,3607,-6,A
3841,Fort Dodge Rgnl,Fort Dodge,United States,FOD,KFOD,42.5512,-94.191842,1157,-6,A
3845,Wilmington Intl,Wilmington,United States,ILM,KILM,34.270615,-77.902569,32,-5,A
3846,Baton Rouge Metro Ryan Fld,Baton Rouge,United States,BTR,KBTR,30.533167,-91.149639,70,-6,A
3848,Tyler Pounds Rgnl,Tyler,United States,TYR,KTYR,32.354139,-95.402386,544,-6,A
3849,Baltimore Washington Intl,Baltimore,United States,BWI,KBWI,39.175361,-76.668333,146,-5,A
3851,Lanai,Lanai,United States,LNY,PHNY,20.785611,-156.951419,1308,-10,N
3852,Alexandria Intl,Alexandria,United States,AEX,KAEX,31.3274,-92.549833,89,-6,A
3854,Cold Bay,Cold Bay,United States,CDB,PACD,55.206061,-162.725436,96,-9,A
3855,Tulsa Intl,Tulsa,United States,TUL,KTUL,36.198389,-95.888111,677,-6,A
3856,Sitka Rocky Gutierrez,Sitka,United States,SIT,PASI,57.047138,-135.361611,21,-9,A
3857,Long Island Mac Arthur,Islip,United States,ISP,KISP,40.79525,-73.100222,99,-5,A
3858,Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A
3860,Unalaska,Unalaska,United States,DUT,PADU,53.900139,-166.5435,22,-9,A
3861,Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A
3862,Portland Intl Jetport,Portland,United States,PWM,KPWM,43.646161,-70.309281,77,-5,A
3863,Will Rogers World,Oklahoma City,United States,OKC,KOKC,35.393089,-97.600733,1295,-6,A
3864,Albany Intl,Albany,United States,ALB,KALB,42.748267,-73.801692,285,-5,A
3865,Valdez Pioneer Fld,Valdez,United States,VDZ,PAVD,61.133949,-146.248342,118,-9,A
3867,John Wayne Arpt Orange Co,Santa Ana,United States,SNA,KSNA,33.675667,-117.868222,56,-8,A
3872,Natrona Co Intl,Casper,United States,CPR,KCPR,42.908,-106.464417,5347,-7,A
3873,Eglin Afb,Valparaiso,United States,VPS,KVPS,30.48325,-86.5254,87,-6,A
3875,Key West Intl,Key West,United States,EYW,KEYW,24.556111,-81.759556,3,-5,A
3876,Charlotte Douglas Intl,Charlotte,United States,CLT,KCLT,35.214,-80.943139,748,-5,A
3877,Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A
3878,Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A
3879,Florence Rgnl,Florence,United States,FLO,KFLO,34.185361,-79.723889,146,-5,A
3880,Great Falls Intl,Great Falls,United States,GTF,KGTF,47.482,-111.370689,3677,-7,A
3881,Youngstown Warren Rgnl,Youngstown,United States,YNG,KYNG,41.260736,-80.679097,1196,-5,A
3885,Suvarnabhumi Intl,Bangkok,Thailand,BKK,VTBS,13.681108,100.747283,5,7,U
3890,Wolter Monginsidi,Kendari,Indonesia,KDI,WAWW,-4.081608,122.418231,538,8,N
3894,Abdul Rachman Saleh,Malang,Indonesia,MLG,WARA,-7.926556,112.714514,1726,7,N
3896,Husein Sastranegara,Bandung,Indonesia,BDO,WICC,-6.900625,107.576294,2436,7,N
3898,Adi Sutjipto,Yogyakarta,Indonesia,JOG,WARJ,-7.788181,110.431758,350,7,N
3901,Achmad Yani,Semarang,Indonesia,SRG,WARS,-6.971447,110.374122,13,7,N
3903,Hang Nadim,Batam,Indonesia,BTH,WIDD,1.121028,104.118753,126,7,N
3904,H As Hanandjoeddin,Tanjung Pandan,Indonesia,TJQ,WIOD,-2.745722,107.754917,164,7,N
3905,Depati Amir,Pangkal Pinang,Indonesia,PGK,WIPK,-2.1622,106.139064,109,7,N
3906,Kijang,Tanjung Pinang,Indonesia,TNJ,WIDN,0.922683,104.532311,52,7,N
3908,Syamsudin Noor,Banjarmasin,Indonesia,BDJ,WAOO,-3.442356,114.762553,66,8,N
3910,Iskandar,Pangkalan Bun,Indonesia,PKN,WAOI,-2.705197,111.673208,75,7,N
3911,Tjilik Riwut,Palangkaraya,Indonesia,PKY,WAOP,-2.225128,113.942661,82,7,N
3913,Wai Oti,Maumere,Indonesia,MOF,WATC,-8.640647,122.236889,115,8,N
3914,H Hasan Aroeboesman,Ende,Indonesia,ENE,WATE,-8.849294,121.660644,49,8,N
3916,El Tari,Kupang,Indonesia,KOE,WATT,-10.171583,123.671136,335,8,N
3917,Mutiara Ii,Labuhan Bajo,Indonesia,LBJ,WATO,-8.486656,119.88905,66,8,N
3919,Sepinggan,Balikpapan,Indonesia,BPN,WALL,-1.268272,116.894478,12,8,N
3920,Juwata,Taraken,Indonesia,TRK,WALR,3.326694,117.565569,20,8,N
3924,Muhammad Salahuddin,Bima,Indonesia,BMU,WADB,-8.539647,118.687322,3,8,N
3928,Juanda,Surabaya,Indonesia,SUB,WARR,-7.379831,112.786858,9,7,N
3929,Adi Sumarmo Wiryokusumo,Solo City,Indonesia,SOC,WARQ,-7.516089,110.756892,421,7,N
3931,Chiang Mai Intl,Chiang Mai,Thailand,CNX,VTCC,18.766847,98.962644,1036,7,U
3932,Chiang Rai Intl,Chiang Rai,Thailand,CEI,VTCT,19.952342,99.882928,1280,7,U
3933,Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,NST,VTSF,8.539617,99.944725,13,7,U
3940,Bali Ngurah Rai,Denpasar,Indonesia,DPS,WADD,-8.748169,115.167172,14,8,N
3936,Nakhon Phanom,Nakhon Phanom,Thailand,KOP,VTUW,17.383794,104.643022,587,7,U
3937,Ubon Ratchathani,Ubon Ratchathani,Thailand,UBP,VTUU,15.251278,104.870231,406,7,U
3938,Khon Kaen,Khon Kaen,Thailand,KKC,VTUK,16.466628,102.783661,670,7,U
3939,Sukhothai,Sukhothai,Thailand,THS,VTPO,17.237992,99.818183,179,7,U
3941,Eleftherios Venizelos Intl,Athens,Greece,ATH,LGAV,37.936358,23.944467,308,2,E
3942,Chubu Centrair Intl,Nagoya,Japan,NGO,RJGG,34.858414,136.805408,15,9,U
3943,Kobe,Kobe,Japan,UKB,RJBE,34.632778,135.223889,22,9,U
3944,Pullman-Moscow Rgnl,Pullman,United States,PUW,KPUW,46.743861,-117.109583,2556,-8,A
3945,Lewiston Nez Perce Co,Lewiston,United States,LWS,KLWS,46.3745,-117.015389,1442,-8,A
3946,Elmira Corning Rgnl,Elmira,United States,ELM,KELM,42.159889,-76.891611,954,-5,A
3947,Ithaca Tompkins Rgnl,Ithaca,United States,ITH,KITH,42.491028,-76.458444,1099,-5,A
3948,Monterey Peninsula,Monterey,United States,MRY,KMRY,36.587,-121.842944,257,-8,A
3949,Santa Barbara Muni,Santa Barbara,United States,SBA,KSBA,34.426211,-119.840372,10,-8,A
3950,Daytona Beach Intl,Daytona Beach,United States,DAB,KDAB,29.179917,-81.058056,34,-5,A
3953,Riga Intl,Riga,Latvia,RIX,EVRA,56.923611,23.971111,34,2,E
3956,Kaunas Intl,Kaunas,Lithuania,KUN,EYKA,54.963919,24.084778,256,2,E
3958,Palanga Intl,Palanga,Lithuania,PLQ,EYPA,55.973228,21.093856,33,2,E
3959,Vilnius Intl,Vilnius,Lithuania,VNO,EYVI,54.634133,25.285767,646,2,E
3964,Zvartnots,Yerevan,Armenia,EVN,UDYZ,40.147275,44.395881,2838,4,E
3965,Gyumri,Gyumri,Armenia,LWN,UDSG,40.750369,43.859342,5000,4,E
3967,Asmara Intl,Asmara,Eritrea,ASM,HHAS,15.291853,38.910667,7661,3,U
3974,Riyan,Mukalla,Yemen,RIY,OYRN,14.662639,49.375028,54,3,U
3971,Batumi,Batumi,Georgia,BUS,UGSB,41.610278,41.599694,105,2,N
3972,Kopitnari,Kutaisi,Georgia,KUT,UGKO,42.176653,42.482583,223,4,N
3973,Tbilisi,Tbilisi,Georgia,TBS,UGTB,41.669167,44.954722,1624,4,N
3975,Taiz Intl,Taiz,Yemen,TAI,OYTZ,13.685964,44.139056,4838,3,U
3976,Hodeidah Intl,Hodeidah,Yemen,HOD,OYHD,14.753,42.976336,41,3,U
3977,Aden Intl,Aden,Yemen,ADE,OYAA,12.829542,45.028792,7,3,U
3978,Ataq,Ataq,Yemen,AXK,OYAT,14.551322,46.826183,3735,3,U
3979,Al Ghaidah Intl,Al Ghaidah Intl,Yemen,AAY,OYGD,16.191667,52.175,134,3,U
3980,Sanaa Intl,Sanaa,Yemen,SAH,OYSN,15.476258,44.219739,7216,3,U
3986,Allgau,Memmingen,Germany,FMM,EDJA,47.988758,10.2395,2077,1,E
3984,Socotra Intl,Socotra,Yemen,SCT,OYSQ,12.630672,53.905778,146,3,U
3987,Kapadokya,Nevsehir,Turkey,NAV,LTAZ,38.771867,34.53455,3100,2,E
3988,Ministro Pistarini,Buenos Aires,Argentina,EZE,SAEZ,-34.822222,-58.535833,67,-3,N
3989,Erbil Intl,Erbil,Iraq,EBL,ORER,36.237611,43.963158,1341,3,U
3990,Emerald,Emerald,Australia,EMD,YEML,-23.5675,148.179167,624,10,O
3992,Kansai,Osaka,Japan,KIX,RJBB,34.4347222,135.244167,49,9,U
3994,Tagbilaran,Tagbilaran,Philippines,TAG,RPVT,9.66408056,123.853247,38,8,N
3995,Ilulissat,Ilulissat,Greenland,JAV,BGJN,69.23444,-51.05111,2,-3,E
3997,Aasiaat,Aasiaat,Greenland,JEG,BGEM,68.7,-52.75,2,-3,E
3998,Son Sant Joan,Palma de Mallorca,Spain,PMI,LEPA,39.55361,2.727778,24,1,E
3999,Darwin Intl,Darwin,Australia,DRW,YPDN,-12.4083333,130.87266,103,9.5,N
4000,Surat Thani,Surat Thani,Thailand,URT,VTSB,9.1325,99.135556,286,7,U
4001,Bagan Intl,Nyuang U,Burma,NYU,VYBR,21.17383327,94.9246666,290,6.5,U
4002,Godofredo P,Caticlan,Philippines,MPH,RPXE,11.9214999,121.953,20,8,N
4006,Tweed-New Haven Airport,New Haven,United States,HVN,KHVN,41.26375,-72.886806,14,-5,A
4007,Asheville Regional Airport,Asheville,United States,AVL,KAVL,35.436194,-82.541806,2165,-5,A
4008,Piedmont Triad,Greensboro,United States,GSO,KGSO,36.09775,-79.937306,925,-5,A
4009,Sioux Falls,Sioux Falls,United States,FSD,KFSD,43.582014,-96.741914,1429,-6,A
4010,Ayers Rock,Uluru,Australia,AYQ,YAYE,-25.186111,130.975556,1626,9.5,N
4011,Manchester Regional Airport,Manchester NH,United States,MHT,KMHT,42.932556,-71.435667,266,-5,A
4012,Naples Muni,Naples,United States,APF,KAPF,26.152619,-81.775294,8,-5,A
4013,Redang,Redang,Malaysia,RDN,WMPR,5.76528,103.007,10,8,N
4014,Louisville International Airport,Louisville,United States,SDF,KSDF,38.1740858,-85.7364989,501,-5,A
4015,Charlottesville-Albemarle,Charlottesville VA,United States,CHO,KCHO,38.138639,-78.452861,639,-5,A
4016,Roanoke Regional,Roanoke VA,United States,ROA,KROA,37.325472,-79.975417,1175,-5,A
4017,Blue Grass,Lexington KY,United States,LEX,KLEX,38.0365,-84.605889,979,-5,A
4018,Evansville Regional,Evansville,United States,EVV,KEVV,38.036997,-87.532364,418,-6,A
4019,Albuquerque International Sunport,Albuquerque,United States,ABQ,KABQ,35.0402222,-106.6091944,5355,-7,A
4020,Gallatin Field,Bozeman,United States,BZN,KBZN,45.777643,-111.160151,4500,-7,A
4021,Billings Logan International Airport,Billings,United States,BIL,KBIL,45.80921,-108.537654,3652,-7,A
4022,Bert Mooney Airport,Butte,United States,BTM,KBTM,45.954806,-112.497472,5550,-7,A
4023,Cherry Capital Airport,Traverse City,United States,TVC,KTVC,44.741445,-85.582235,624,-5,A
4024,Mundo Maya International,Flores,Guatemala,FRS,MGTK,16.913819,-89.866383,427,-6,U
4025,Hancock County - Bar Harbor,Bar Harbor,United States,BHB,KBHB,44.4497689,-68.3615653,83,-5,A
4026,Knox County Regional Airport,Rockland,United States,RKD,KRKD,44.0601111,-69.0992303,56,-5,A
4027,Jackson Hole Airport,Jacksn Hole,United States,JAC,KJAC,43.60733333,-110.73775,6451,-7,A
4028,Chicago Rockford International Airport ,Rockford,United States,RFD,KRFD,42.1953611,-89.0972222,742,-6,A
4029,Domododevo,Moscow,Russia,DME,UUDD,55.408611,37.906111,588,4,N
4030,Phoenix International,Sanya,China,SYX,ZJSY,18.302897,109.412272,92,8,U
4033,Lijiang Airport,Lijiang,China,LJG,ZPLJ,26.883333,100.23333,7923,8,U
4034,Greenville-Spartanburg International,Greenville,United States,GSP,KGSP,34.895556,-82.218889,964,-5,A
4037,Central Illinois Rgnl,Bloomington,United States,BMI,KBMI,40.477111,-88.915917,871,-6,A
4038,Gulfport-Biloxi,Gulfport,United States,GPT,KGPT,30.407278,-89.070111,28,-6,A
4039,Kalamazoo,Kalamazoo,United States,AZO,KAZO,42.234875,-85.552058,874,-5,A
4040,Toledo,Toledo,United States,TOL,KTOL,41.586806,-83.807833,684,-5,A
4041,Fort Wayne,Fort Wayne,United States,FWA,KFWA,40.978472,-85.195139,815,-5,A
4042,Decatur,Decatur,United States,DEC,KDEC,39.834564,-88.865689,682,-6,A
4043,Cedar Rapids,Cedar Rapids,United States,CID,KCID,41.884694,-91.710806,869,-6,A
4044,La Crosse Municipal,La Crosse,United States,LSE,KLSE,43.878986,-91.256711,654,-6,A
4045,Central Wisconsin,Wassau,United States,CWA,KCWA,44.772726,-89.646635,840,-6,A
4046,Peoria Regional,Peoria,United States,PIA,KPIA,40.664203,-89.693258,660,-6,A
4047,Appleton,Appleton,United States,ATW,KATW,44.257526,-88.507576,680,-6,A
4048,Rochester,Rochester,United States,RST,KRST,43.908283,-92.500014,1317,-6,A
4049,Champaign,Champaign,United States,CMI,KCMI,40.03925,-88.278056,754,-6,A
4050,Manhattan Reigonal,Manhattan,United States,MHK,KMHK,39.140972,-96.670833,1057,-6,A
4051,Kingscote Airport,Kingscote,Australia,KGC,YKSC,-35.713889,137.521389,24,9.5,O
4052,Hervey Bay Airport,Hervey Bay,Australia,HVB,YHBA,-25.318889,152.880278,60,10,O
4053,EuroAirport Basel-Mulhouse-Freiburg,Basel,Switzerland,BSL,\N,47.59,7.529167,885,1,E
4054,Dali,Dali,China,DLU,ZPDL,25.649444,100.319444,6978,8,U
4055,Jinghong,Jinghong,China,JHG,\N,21.973914,100.759611,1815,8,U
4056,Mulu,Mulu,Malaysia,MZV,\N,4.048333,114.805,80,8,N
4057,Sharm El Sheikh Intl,Sharm El Sheikh,Egypt,SSH,HESH,27.977222,34.394722,143,2,N
